"gene_id"	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000140718"	"FTO"	1652.21537646761	0.389873060268632	0.142499597250085	2.73595903281333	0.00621987688852324	0.0196774723486009
"ENSG00000130935"	"NOL11"	1405.18736063515	-0.564275010207625	0.206333594316143	-2.73477041912548	0.0062423797364498	0.0197448530579506
"ENSG00000267374"	"MIR924HG"	32.4350985469534	-1.61382191755821	0.590421286921646	-2.73333965645513	0.00626956414630252	0.0198270128500161
"ENSG00000100697"	"DICER1"	1841.93367858097	-0.528850577689956	0.193488508912744	-2.73324023561754	0.006271457090533	0.0198291740679263
"ENSG00000153561"	"RMND5A"	512.995665087937	-0.49564729702188	0.181351302889007	-2.73307822511335	0.00627454282633655	0.0198351051089397
"ENSG00000197081"	"IGF2R"	8979.95132414162	0.56508296408566	0.206777221553551	2.7328105090111	0.00627964488087372	0.0198474066275388
"ENSG00000277161"	"PIGW"	444.13801055132	-0.497826267848643	0.182176942062073	-2.7326524543321	0.00628265879323137	0.0198531049067531
"ENSG00000077721"	"UBE2A"	2549.75336890251	0.38282938396673	0.140131763729152	2.73192439586122	0.0062965588112066	0.0198931942861671
"ENSG00000176410"	"DNAJC30"	415.087542594625	0.539813203461416	0.197614645930829	2.73164572857807	0.00630188641939246	0.0199061899729326
"ENSG00000132718"	"SYT11"	1204.49035392546	0.460855237103838	0.168728011744807	2.73134989465093	0.00630754666204866	0.0199202311650213
"ENSG00000169299"	"PGM2"	794.229184810684	0.557040486365988	0.203962731960456	2.73108955254623	0.00631253161831201	0.0199321346977286
"ENSG00000180182"	"MED14"	1273.53774832143	-0.430775710582899	0.15773706983924	-2.7309732013022	0.00631476062497126	0.0199353332728247
"ENSG00000172830"	"SSH3"	398.621187528903	0.634431197096121	0.232345363984675	2.73055242513023	0.00632282758699423	0.0199569571546368
"ENSG00000152284"	"TCF7L1"	204.960636244936	-0.919417133486709	0.336766324005626	-2.73013382855749	0.00633086196448823	0.0199784698836997
"ENSG00000166780"	"BMERB1"	1717.14374025269	0.664397886904049	0.243363795561594	2.7300605062099	0.00633227023000596	0.0199790681583367
"ENSG00000092969"	"TGFB2"	117.399331705334	0.889691285590586	0.326009595143134	2.72903404944253	0.00635201449123854	0.0200375073252578
"ENSG00000104213"	"PDGFRL"	39.6572154855066	-1.67525740982663	0.613913703614152	-2.72881579278044	0.00635621987169672	0.0200469158477484
"ENSG00000197448"	"GSTK1"	1634.74930924417	0.487166945805247	0.178563987824105	2.72824857767588	0.00636716072066014	0.020077559695038
"ENSG00000111961"	"SASH1"	2297.39871009022	0.421166536051998	0.154382728180668	2.72806771207673	0.00637065294693418	0.0200847085407767
"ENSG00000141503"	"MINK1"	2412.45379352084	0.451939777196334	0.165677801701229	2.7278233568751	0.00637537379356739	0.0200957273546902
"ENSG00000090686"	"USP48"	1806.07598010469	-0.400761763074348	0.146921111618075	-2.72773435118118	0.0063770941306597	0.0200972858858199
"ENSG00000100401"	"RANGAP1"	6919.34647276049	-0.423986823805409	0.155444612939876	-2.72757489492031	0.00638017720863606	0.0201031376433557
"ENSG00000125744"	"RTN2"	164.343846233486	0.753165250331055	0.276179566594799	2.72708535108997	0.00638965089321601	0.0201291192819722
"ENSG00000196961"	"AP2A1"	5121.93979269063	0.403731583573381	0.148106855327092	2.7259479831757	0.00641171019694731	0.0201947314061007
"ENSG00000165801"	"ARHGEF40"	2844.46163966028	0.421251522875471	0.154603550664116	2.72472088167406	0.00643558671173722	0.0202660408283173
"ENSG00000087448"	"KLHL42"	984.406251876228	-0.499307728726104	0.183308836437038	-2.72386066286338	0.00645237221356413	0.0203129820780798
"ENSG00000197006"	"METTL9"	3317.86789446127	0.446626700889835	0.16397010854154	2.72383000086072	0.00645297124939854	0.0203129820780798
"ENSG00000089335"	"ZNF302"	578.891421242454	-0.577174482328237	0.21192723547528	-2.72345591180781	0.00646028376310131	0.0203320967579733
"ENSG00000250786"	"SNHG18"	412.581057465163	0.667570840837093	0.245137416707729	2.72325151257109	0.00646428241013286	0.0203407765511935
"ENSG00000136100"	"VPS36"	778.573646032095	-0.443520325924777	0.162869677083572	-2.72316083550162	0.00646605703174555	0.0203424561463129
"ENSG00000119280"	"C1orf198"	4459.2807503239	-0.387642713132846	0.142354322976489	-2.72308353569894	0.00646757019576088	0.020343312699406
"ENSG00000148358"	"GPR107"	3921.16614305196	0.395531998299798	0.145273783792533	2.72266604458147	0.00647574820213283	0.0203651287216124
"ENSG00000124151"	"NCOA3"	1929.01296898708	0.496219255164237	0.182266121291717	2.72249857322655	0.00647903132072734	0.0203715457368631
"ENSG00000081870"	"IFT25"	621.512921709124	-0.55336198306802	0.203301523619607	-2.72187818967556	0.00649120640846712	0.0204059133001745
"ENSG00000237491"	"LINC01409"	14.624730658423	-2.26090596261904	0.831222705530555	-2.71997618397099	0.0065286618303823	0.0205197243188818
"ENSG00000203667"	"COX20"	20.1251147786678	-1.77518958584262	0.652698268913853	-2.71977063582027	0.00653272122272139	0.0205285473884022
"ENSG00000124006"	"OBSL1"	1193.31527691532	0.516889200311235	0.190055641628132	2.7196730172451	0.00653464989733392	0.0205306727514167
"ENSG00000162241"	"SLC25A45"	77.3326606853238	0.907324385440018	0.333642761502565	2.71944873419063	0.00653908305389599	0.0205406644157062
"ENSG00000277287"	"ENSG00000277287"	37.1757378338258	1.31195030983001	0.482683344979928	2.7180351745606	0.00656708563349822	0.0206246746888065
"ENSG00000065054"	"NHERF2"	2583.99942993936	0.565412246383379	0.208068774964619	2.71742959259276	0.00657911515816092	0.0206545411533685
"ENSG00000077063"	"CTTNBP2"	9.33757911363321	4.35188253798356	1.60144692695107	2.71746909919079	0.00657832977936065	0.0206545411533685
"ENSG00000105983"	"LMBR1"	712.163124137461	0.494910331722459	0.182182259155137	2.71656710163539	0.0065962822365184	0.0207044707994414
"ENSG00000042062"	"RIPOR3"	148.129560489921	1.36532155569778	0.502667951906377	2.71614999627443	0.00660459877120808	0.0207266064807016
"ENSG00000182307"	"C8orf33"	1556.77317375054	0.416152533177655	0.153326350302453	2.71416186687252	0.00664436918671918	0.0208474236262343
"ENSG00000099899"	"TRMT2A"	719.516593729099	0.595824181197814	0.219553018968527	2.71380545800295	0.00665152148399855	0.0208658712607486
"ENSG00000108061"	"SHOC2"	1549.90792114578	0.479482361874866	0.176731345724236	2.71305783311936	0.00666654707039369	0.0209056445266512
"ENSG00000150782"	"IL18"	35.2712466272064	-2.14020649172031	0.788856929889246	-2.71304771578896	0.00666675061518438	0.0209056445266512
"ENSG00000126970"	"ZC4H2"	244.216800063683	-0.57758430406717	0.212965130195749	-2.71210739305668	0.00668569283978041	0.0209610343116007
"ENSG00000289182"	"ENSG00000289182"	32.1214465488698	-1.64980478226088	0.608393834626851	-2.71173816755187	0.00669314388024122	0.0209803825569167
"ENSG00000139514"	"SLC7A1"	7407.62410988044	-0.496163578358194	0.18301927426014	-2.71099085254243	0.00670824768733744	0.0210237072426324
"ENSG00000164032"	"H2AZ1"	4891.69644144586	-1.37460019625333	0.507075391100297	-2.71083988767548	0.00671130251971224	0.0210292609916213
"ENSG00000134970"	"TMED7"	1478.85644754603	0.550615763144558	0.203182910959693	2.70995114965051	0.00672931184021201	0.0210816622030261
"ENSG00000143878"	"RHOB"	2947.29000846931	0.603242803045382	0.222671029728227	2.70912118106091	0.00674616947352648	0.0211304360620927
"ENSG00000167703"	"SLC43A2"	400.812340132729	0.720809428426839	0.266095602366958	2.708836305505	0.00675196437336186	0.0211445470748604
"ENSG00000178252"	"WDR6"	3574.31087707863	0.452845680356641	0.167196780386182	2.70845933343144	0.0067596395652063	0.0211645399220764
"ENSG00000079841"	"RIMS1"	21.720997431548	1.6459771730634	0.607761921235775	2.70825978981473	0.00676370546773611	0.0211723170104637
"ENSG00000150403"	"TMCO3"	3605.28622456506	0.380707827793411	0.140575410196754	2.70821068393512	0.00676470638653219	0.0211723170104637
"ENSG00000152127"	"MGAT5"	3740.00052560037	0.481437256674874	0.177825600213739	2.70735628670004	0.00678214277598711	0.0212228380739707
"ENSG00000257086"	"ENSG00000257086"	19.9013657435597	1.95296673046631	0.721388759462935	2.70723199502065	0.00678468266129444	0.0212267342651262
"ENSG00000188735"	"TMEM120B"	470.670812267095	0.529487611722804	0.195656136873538	2.70621520072757	0.00680549285002235	0.0212877790084462
"ENSG00000099942"	"CRKL"	2272.82255205182	-0.393323910884916	0.145372963333213	-2.70561940725779	0.00681771327331691	0.0213166674582878
"ENSG00000136715"	"SAP130"	1188.63012097014	-0.444515166271465	0.164289588780663	-2.70568067989336	0.00681645559060452	0.0213166674582878
"ENSG00000224635"	"ENSG00000224635"	19.740168083538	-1.73871976866898	0.642643392771129	-2.70557479969021	0.00681862901984025	0.0213166674582878
"ENSG00000080819"	"CPOX"	527.574084176164	0.477102932782135	0.176400603136348	2.70465590422817	0.0068375175846028	0.0213716421891284
"ENSG00000060339"	"CCAR1"	2798.73085913353	-0.392381594152124	0.145083696547644	-2.70451886386331	0.00684033857410249	0.0213763840228434
"ENSG00000055130"	"CUL1"	2261.27534612779	-0.38740048354226	0.143262171899368	-2.70413660777377	0.00684821288133118	0.0213969128981405
"ENSG00000165672"	"PRDX3"	4330.7664332704	-0.4211059281634	0.155733518331469	-2.7040160183571	0.00685069865966318	0.0214006009577969
"ENSG00000151491"	"EPS8"	2285.61380753226	0.413368708334908	0.152894942485278	2.70361270043127	0.00685901837295276	0.0214225085170866
"ENSG00000136021"	"SCYL2"	1646.55417645621	0.532872793391656	0.197119484822198	2.70329842771407	0.00686550753764109	0.0214386915375406
"ENSG00000172893"	"DHCR7"	2194.70755062793	0.509072754746251	0.188376759048967	2.70241805473424	0.00688371502992461	0.0214914538565195
"ENSG00000108387"	"SEPTIN4"	14.7917224897403	-2.49915177465793	0.924881957658907	-2.70213053023963	0.00688967087765302	0.0215059528500083
"ENSG00000259032"	"ENSAP2"	6.28969390262939	-4.02085278139399	1.48811726681048	-2.70197307098788	0.00689293448585265	0.0215120441578276
"ENSG00000100285"	"NEFH"	76.0711089048042	-1.25019899865891	0.462733183195104	-2.70177079159629	0.00689712910504797	0.0215175330187757
"ENSG00000169855"	"ROBO1"	1502.54797817501	0.454543952981527	0.168239840633917	2.70176167112876	0.00689731828801184	0.0215175330187757
"ENSG00000188825"	"LINC00910"	55.3981962234521	-1.16144820951622	0.429916493292673	-2.70156699646679	0.00690135747461613	0.0215260377547292
"ENSG00000186854"	"TRABD2A"	167.533388898031	-0.986594775405561	0.365249024285581	-2.70115649818728	0.00690988162012245	0.0215485256382514
"ENSG00000136014"	"USP44"	23.8000897278888	-2.12326046029808	0.786130756956279	-2.70089987131259	0.0069152153736544	0.0215610575952245
"ENSG00000090060"	"PAPOLA"	3693.30701623658	-0.437649964160651	0.162055635945228	-2.70061551150599	0.00692112985007111	0.0215723389412108
"ENSG00000236526"	"BTBD3-AS1"	6.29510083513754	-4.02204884356621	1.48931709805043	-2.70059938802235	0.00692146534285524	0.0215723389412108
"ENSG00000258682"	"ENSG00000258682"	8.99828933068579	-2.87279014275085	1.06421518633227	-2.69944479241241	0.00694552784721644	0.0216432205906228
"ENSG00000135930"	"EIF4E2"	2507.4043149053	0.450315617413809	0.166851163326948	2.69890606954539	0.00695678086113984	0.021674166749815
"ENSG00000273899"	"NOL12"	95.4828214005885	-1.06995503025481	0.3965393361971	-2.69823175807957	0.00697088916844847	0.0217139952550911
"ENSG00000143106"	"PSMA5"	3461.47146353967	-0.414564443604037	0.153660110570431	-2.69793144144601	0.00697718082170295	0.0217294647399312
"ENSG00000104880"	"ARHGEF18"	1116.82771163768	0.437589169549403	0.162230785930648	2.69732509177677	0.00698989943383336	0.0217649404213227
"ENSG00000143127"	"ITGA10"	94.3370603742794	1.10713941723703	0.410471694093137	2.69723694269115	0.00699175015566485	0.0217665689426452
"ENSG00000120314"	"WDR55"	1094.60373288484	0.416301479252158	0.154369886308995	2.69677907528459	0.00700137032857709	0.0217923799443123
"ENSG00000278771"	"RN7SL3"	20.1782060882766	2.40914217866914	0.89347521425406	2.69637270316499	0.0070099184985168	0.0218148450768194
"ENSG00000002933"	"TMEM176A"	205.812871082392	-3.84142075720873	1.42475005692735	-2.69620677572965	0.00701341153018268	0.021817432376815
"ENSG00000126062"	"TMEM115"	1355.47319632667	0.460843927327416	0.170922466584684	2.69621622327274	0.0070132126026864	0.021817432376815
"ENSG00000277893"	"SRD5A2"	108.768299924976	-3.54594179543459	1.31588295902921	-2.6947243074343	0.00704468924079577	0.0219105739733648
"ENSG00000099984"	"GSTT2"	4.85163515726766	-4.57837556290125	1.69911831213688	-2.69455960199929	0.00704817198190369	0.0219130914984504
"ENSG00000290976"	"ENSG00000290976"	13.0752295382983	-2.19435507801028	0.814364455846382	-2.69456146109625	0.0070481326621685	0.0219130914984504
"ENSG00000184139"	"RPL7AP28"	26.7970304589971	1.84184129407933	0.683606404386161	2.69430081734416	0.00705364717670894	0.021925955975534
"ENSG00000145014"	"TMEM44"	367.361286715286	0.659895901436683	0.244934401330117	2.69417402313892	0.00705633119854358	0.0219301409798907
"ENSG00000159202"	"UBE2Z"	5190.18276806763	0.366746699824843	0.136136906603729	2.69395499702648	0.00706096977641122	0.021940397747249
"ENSG00000141576"	"RNF157"	77.5962834984275	-1.25274656489519	0.465092062892903	-2.6935453533716	0.00706965263960428	0.0219632149656382
"ENSG00000256591"	"ENSG00000256591"	6.87002537775007	-3.54242573254339	1.3156261511516	-2.69257777328507	0.00709019967767172	0.0220228748608848
"ENSG00000196420"	"S100A5"	16.4501319431497	2.00391240848605	0.744326080430215	2.69225069653318	0.00709715742893413	0.0220403104546214
"ENSG00000197614"	"MFAP5"	1053.72689062453	2.27852419240906	0.846391723457836	2.69204450995859	0.00710154668942742	0.0220497644747108
"ENSG00000254901"	"BORCS8"	206.799304291783	-0.635241254399122	0.235993673937539	-2.69177238440405	0.00710734337719569	0.0220635840419894
"ENSG00000168675"	"LDLRAD4"	14.2142086908863	2.43237838145042	0.903692260722376	2.69160032366115	0.00711101072419319	0.0220707894381717
"ENSG00000109775"	"UFSP2"	392.714277813794	-0.51940673244243	0.193016767365304	-2.69099280612963	0.00712397310238465	0.0221068360856509
"ENSG00000184117"	"NIPSNAP1"	777.368233577653	0.60102166418235	0.223395174807768	2.69039680333082	0.00713671040416658	0.0221421707732602
"ENSG00000112305"	"SMAP1"	241.704401656349	0.558166282511063	0.207521532979398	2.68967887089806	0.0071520806331968	0.0221856593946317
"ENSG00000170214"	"ADRA1B"	34.3758139501982	-1.49576002584759	0.556129607535207	-2.68958891161517	0.00715400866669492	0.0221874419375325
"ENSG00000284707"	"ENSG00000284707"	9.32801881194649	-2.88899372713701	1.07461480289967	-2.68839934024874	0.00717954781838317	0.0222624374758036
"ENSG00000137806"	"NDUFAF1"	459.365077552362	0.519980157739694	0.193421065537461	2.68833260893699	0.00718098290775328	0.0222626765865559
"ENSG00000240053"	"LY6G5B"	34.5562767278296	-1.39044799249359	0.517252299058256	-2.68814270139569	0.00718506837106771	0.0222711308140072
"ENSG00000136810"	"TXN"	8669.76791029158	0.370545233798089	0.137907896412535	2.68690367583919	0.00721177466081866	0.0223496850263632
"ENSG00000164764"	"SBSPON"	169.025090992223	-4.66379234807779	1.7358139656365	-2.68680425460665	0.00721392146912952	0.0223521127508806
"ENSG00000288791"	"ENSG00000288791"	8.25742740214271	3.01437348916294	1.1222046843358	2.68611736454038	0.00722876920205015	0.0223938855439173
"ENSG00000157916"	"RER1"	3298.03745014669	0.395851145182841	0.147408708403921	2.68539864075162	0.00724433440558629	0.0224378647733198
"ENSG00000162378"	"ZYG11B"	1485.37770564984	0.547012701788701	0.203737564340516	2.68488878601912	0.00725539441868872	0.0224678761050213
"ENSG00000168807"	"SNTB2"	1537.54998180653	-0.506128331692954	0.188549223203891	-2.68432997544436	0.00726753380842841	0.0225012179896837
"ENSG00000119421"	"NDUFA8"	1195.69604205757	0.437217181063138	0.162903504739584	2.68390285256335	0.00727682475075254	0.0225257297892442
"ENSG00000214756"	"CSKMT"	84.9896618450888	-1.18031969481622	0.439877816792984	-2.68328988131652	0.00729017696247603	0.0225628017977784
"ENSG00000241058"	"NSUN6"	159.023632633158	-0.720259965760311	0.26843199183651	-2.6832120897087	0.00729187305023386	0.022563791390248
"ENSG00000240854"	"PSMC2P1"	6.19399780322197	-3.9800933886191	1.48357008760901	-2.68278082839591	0.00730128224987884	0.0225886433675248
"ENSG00000185359"	"HGS"	2683.78259732	0.436676235713441	0.162788063358407	2.68248314221922	0.00730778347941997	0.0226044910116247
"ENSG00000185442"	"FAM174B"	41.4368277751091	1.21091185013089	0.451432317429242	2.6823774093681	0.00731009385060646	0.0226073719273425
"ENSG00000092607"	"TBX15"	688.158656518968	-0.771543642213359	0.287729332416265	-2.68149109350154	0.00732948654817359	0.0226630710054239
"ENSG00000175727"	"MLXIP"	2182.85090297296	0.410584429016888	0.153150834584641	2.68091538730709	0.00734210778397208	0.0226978153894849
"ENSG00000146067"	"FAM193B"	476.814226771204	-0.487948880862852	0.182082118878401	-2.67982866120267	0.00736598528745959	0.0227673383866162
"ENSG00000273055"	"ENSG00000273055"	8.94071116177189	-2.86336606089635	1.0687033947979	-2.67928975881829	0.00737785184783023	0.0227997178498264
"ENSG00000115041"	"KCNIP3"	382.133371409139	-0.652216649791627	0.243481874060908	-2.67870720277302	0.00739069894263473	0.0228351146750007
"ENSG00000111325"	"OGFOD2"	24.8596498368686	1.62665795761102	0.607321225050561	2.67841447081912	0.00739716212581221	0.0228490988057414
"ENSG00000157600"	"TMEM164"	368.417266310281	-0.605252119829663	0.225977280912357	-2.67837597384139	0.00739801247168937	0.0228490988057414
"ENSG00000180385"	"EMC3-AS1"	7.44191481716288	-3.1872682662397	1.19020827706761	-2.67790799950775	0.00740835640200812	0.0228767366461709
"ENSG00000152558"	"TMEM123"	4406.22582921718	-0.442979459967924	0.165424251192069	-2.67783868916289	0.00740988951452832	0.0228771617139693
"ENSG00000108963"	"DPH1"	496.683257879466	0.526795716518894	0.19673903844712	2.6776369381336	0.00741435377319068	0.0228866344864786
"ENSG00000291093"	"SVIL-AS1"	585.731422744579	0.483070042915592	0.180437315660333	2.67721807514004	0.00742362989497158	0.022910954160046
"ENSG00000183044"	"ABAT"	86.4601558081675	1.45345547748449	0.542914475010344	2.67713524760377	0.00742546542224135	0.0229123056902361
"ENSG00000225470"	"JPX"	42.8130373626054	-1.32522218762116	0.495165565160048	-2.67632137786645	0.00744352311729581	0.0229637030457184
"ENSG00000134049"	"IER3IP1"	389.852405966205	0.565436997634505	0.21129099128344	2.67610556512553	0.00744831805385816	0.0229741723753435
"ENSG00000149679"	"CABLES2"	335.761280241808	-0.674921555026634	0.252240345309207	-2.6757081790357	0.00745715444207521	0.0229929608847667
"ENSG00000196712"	"NF1"	2264.50771005742	-0.466956902317609	0.174517302135251	-2.67570548366441	0.00745721440919268	0.0229929608847667
"ENSG00000136770"	"DNAJC1"	791.258313769772	0.433176718698691	0.161910409066352	2.67540994551606	0.00746379222044687	0.0230089149420846
"ENSG00000108312"	"UBTF"	2810.65882188664	-0.406851850401873	0.15210902874676	-2.67473833574484	0.00747875963400326	0.023050721082882
"ENSG00000109917"	"ZPR1"	1520.74640098513	0.411570352432283	0.153956354792963	2.67329239501515	0.00751107508609342	0.0231357401023214
"ENSG00000134057"	"CCNB1"	3986.8709627211	-1.66324824383652	0.622196374624626	-2.67318858108095	0.00751340004298886	0.0231357401023214
"ENSG00000172215"	"CXCR6"	13.0401665755575	-2.32988367552646	0.87157134160682	-2.67319904212443	0.00751316573426888	0.0231357401023214
"ENSG00000224138"	"ENSG00000224138"	12.5498521390303	-2.53137891922227	0.946939790999405	-2.67322056088766	0.00751268377294593	0.0231357401023214
"ENSG00000243477"	"NAA80"	153.856486459436	0.73201387332386	0.273825018558168	2.67329069191083	0.00751111322262853	0.0231357401023214
"ENSG00000070018"	"LRP6"	1574.22582972691	0.472637792205438	0.176831446276854	2.67281528346184	0.00752176553395821	0.0231571500776922
"ENSG00000100162"	"CENPM"	502.794316544928	-1.98216424212534	0.741633137192533	-2.67270182887036	0.00752430967270479	0.0231606332659261
"ENSG00000121454"	"LHX4"	47.96283479746	-1.20676084203659	0.451675405877045	-2.671743527176	0.0075458297109242	0.0232225140380873
"ENSG00000126001"	"CEP250"	1476.87885997594	-0.425741002226615	0.159354936412741	-2.67165242452179	0.00754787842138437	0.0232243546059299
"ENSG00000132581"	"SDF2"	1444.82716518621	0.437341626095782	0.163700818597466	2.67159095380694	0.00754926105251925	0.0232243546059299
"ENSG00000137171"	"KLC4"	274.239029495374	0.601850955682978	0.225297455199072	2.67136153469281	0.00755442327150244	0.0232358752557244
"ENSG00000162391"	"FAM151A"	8.1309807123428	3.33260969057027	1.24766810024349	2.67107068772529	0.00756097224393374	0.02325165615589
"ENSG00000136114"	"THSD1"	179.870204495633	-0.767370874145978	0.287339627465922	-2.67060579466015	0.00757145076614926	0.0232795131020726
"ENSG00000139998"	"RAB15"	537.080061367984	0.501523869388611	0.187804300301728	2.67045998724661	0.00757473989373314	0.0232852589195314
"ENSG00000165568"	"AKR1E2"	83.7693693972801	-0.890243768955989	0.333482381864128	-2.66953763488083	0.00759557604177753	0.0233449331887703
"ENSG00000239779"	"WBP1"	141.397454996486	0.769924448791273	0.288448716851178	2.66919006330164	0.00760344108180528	0.0233647259784659
"ENSG00000100603"	"SNW1"	1383.14126850153	-0.447866975643161	0.167801252090752	-2.66903238243383	0.0076070115775852	0.0233713170545225
"ENSG00000151353"	"TMEM18"	589.528313454794	-0.630984245306693	0.236425333844195	-2.66885208554898	0.00761109602800843	0.0233751045865812
"ENSG00000204764"	"RANBP17"	160.300819467782	-0.747913380936577	0.280235963720788	-2.66887008721607	0.00761068812943594	0.0233751045865812
"ENSG00000165028"	"NIPSNAP3B"	9.66054015457349	-2.97326498467634	1.11414045633591	-2.66866261589186	0.0076153903970916	0.0233809939865524
"ENSG00000172987"	"HPSE2"	61.0335339321488	-0.983339380192887	0.368479366763576	-2.66864163611043	0.00761586604173417	0.0233809939865524
"ENSG00000260196"	"ENSG00000260196"	124.441109817667	0.810436470273638	0.303815445081108	2.6675288679194	0.00764113244458354	0.0234541706228239
"ENSG00000122696"	"SLC25A51"	287.208738989259	0.563678419102493	0.211332035996144	2.66726441377197	0.00764714815305144	0.023468241636302
"ENSG00000149257"	"SERPINH1"	19362.8382425768	-0.408282554633651	0.15308172911921	-2.66708873085505	0.00765114687174437	0.0234761186253747
"ENSG00000186480"	"INSIG1"	3437.20160346573	0.521686606708289	0.195657422727695	2.66632668178576	0.00766851357468439	0.0235250021600629
"ENSG00000113790"	"EHHADH"	252.378268580523	0.628535956435495	0.235791837453186	2.66563916386751	0.0076842120593149	0.0235687507016667
"ENSG00000143355"	"LHX9"	7.29066568015755	-3.18679773904467	1.19591880662151	-2.66472750608165	0.00770507287265122	0.0236283136315459
"ENSG00000138162"	"TACC2"	677.199378768172	-0.57858975040751	0.217141168606204	-2.66457878126653	0.00770848084735004	0.0236310325395214
"ENSG00000154359"	"LONRF1"	368.005619269796	-0.699957004508196	0.262691106424134	-2.6645630072381	0.00770884238266197	0.0236310325395214
"ENSG00000235036"	"DNAJC9P1"	6.1787260500354	-3.97634924455942	1.49281001240374	-2.66366731969908	0.00772939617924526	0.0236851814883265
"ENSG00000262919"	"CCNQ"	511.967777917371	0.560473049550996	0.210410771081934	2.66370892834544	0.00772844027790536	0.0236851814883265
"ENSG00000077458"	"FAM76B"	199.419470197253	-0.762103100742553	0.28612578323441	-2.66352473421872	0.00773267268795308	0.0236863669742718
"ENSG00000189420"	"ZFP92"	62.0175966031444	-1.66144705783095	0.623773276479299	-2.66354318224161	0.00773224869596567	0.0236863669742718
"ENSG00000177854"	"TMEM187"	140.10941049027	0.767913657005734	0.288319605075386	2.66341117110281	0.00773528317458465	0.0236899369258623
"ENSG00000089692"	"LAG3"	6.20539042810252	-3.99871575234508	1.50139987559149	-2.66332495250124	0.00773726561750586	0.0236915824679475
"ENSG00000100302"	"RASD2"	44.1771175997228	1.63383712624023	0.613566231856448	2.66285372533749	0.00774810869187172	0.0237159249242989
"ENSG00000289123"	"ENSG00000289123"	13.431311129515	2.39841172311247	0.90067386903187	2.66290807980308	0.00774685728543114	0.0237159249242989
"ENSG00000118579"	"MED28"	1082.51203696802	-0.429993844006829	0.161522999165816	-2.66212147017779	0.00776498511744035	0.0237631446733838
"ENSG00000245205"	"EEF1A1P4"	6.04274866621665	-3.99037980965176	1.4991594042706	-2.66174484066505	0.00777367819130248	0.0237853080007863
"ENSG00000146842"	"TMEM209"	420.06500507722	-0.521342548891092	0.195883969994801	-2.66148653667235	0.00777964520619752	0.0237991236257515
"ENSG00000126581"	"BECN1"	1587.22848043282	0.394819505230997	0.148385535497286	2.66076813961572	0.0077962622988435	0.0238455082326941
"ENSG00000261879"	"ZNF594-DT"	13.9783448837058	-2.14840008139	0.807517539487677	-2.66049958834706	0.00780248226351555	0.0238600809975889
"ENSG00000169252"	"ADRB2"	69.8684537278083	1.2485089286361	0.46936030147794	2.66002242776976	0.00781354483490709	0.0238894543124705
"ENSG00000189046"	"ALKBH2"	221.290965066928	-0.586590788985635	0.220561276433861	-2.65953660801167	0.00782482259724611	0.023919474484291
"ENSG00000100410"	"PHF5A"	992.796208161735	-0.484931538851942	0.182356272937446	-2.65925340017389	0.00783140367688648	0.0239351289856221
"ENSG00000111615"	"KRR1"	670.268346907026	-0.54486868686222	0.204917583035732	-2.65896502774586	0.00783810986406755	0.0239497349934311
"ENSG00000233016"	"SNHG7"	493.43761806915	-0.570180557438883	0.214440475320428	-2.65892227941992	0.00783910442690931	0.0239497349934311
"ENSG00000124574"	"ABCC10"	810.751401735493	0.458291864901453	0.172378718888055	2.65863366346906	0.0078458221913878	0.0239657926226219
"ENSG00000156970"	"BUB1B"	1135.55016922375	-1.74818704484585	0.657627604761147	-2.65832369594765	0.00785304267367002	0.0239833795812493
"ENSG00000231365"	"WARS2-AS1"	250.610157357328	-0.68461749366192	0.25769869586774	-2.65665874387385	0.00789192855251819	0.0240976488526696
"ENSG00000095397"	"WHRN"	137.975901313552	1.27844516000837	0.481457085943863	2.65536679661089	0.00792222144204661	0.0241856421454213
"ENSG00000196196"	"HRCT1"	23.5886259697835	1.69484040190608	0.638316758539469	2.6551714007698	0.00792681203463061	0.0241951510883884
"ENSG00000280407"	"ENSG00000280407"	27.6058030795871	1.71927520208054	0.647696457551252	2.65444589365304	0.0079438778128587	0.0242427276366354
"ENSG00000157429"	"ZNF19"	33.1411183202593	-1.46960284818531	0.553720090715662	-2.65405368673892	0.00795311721568518	0.0242664067809311
"ENSG00000223745"	"CCDC18-AS1"	82.9516934930089	-0.968248331745566	0.364852533256808	-2.6538073426615	0.00795892537856747	0.0242796097238994
"ENSG00000253853"	"ENSG00000253853"	10.0738506825474	2.90659753343463	1.09547285607718	2.65328119935622	0.00797134321346051	0.024312967561204
"ENSG00000173992"	"CCS"	431.803521666437	0.522020619490899	0.19680801954229	2.65243571224865	0.00799133442499797	0.0243694078428975
"ENSG00000114491"	"UMPS"	962.78543419443	-0.42277383808781	0.159399647327594	-2.65228841578888	0.0079948217803932	0.0243755083257888
"ENSG00000291028"	"LINC00933"	17.9696078389903	1.81547168606061	0.684520383668154	2.65218060612308	0.00799737511965857	0.0243787593364973
"ENSG00000142784"	"WDTC1"	1304.98331983214	0.38889191478879	0.146656151864444	2.65172588974138	0.00800815255439829	0.0244070743589525
"ENSG00000276571"	"ENSG00000276571"	4.60398747450856	-4.50262574240908	1.69813537577706	-2.65151165604137	0.00801323470783074	0.024418024126427
